"iexerci.se","Stockton-on-Tees, United Kingdom","https://www.secondmarket.com/company/iexercise","http://www.iexerci.se","Sep 2009","GBP 200K"
"PPT Reasearch","Allentown, PA","https://www.secondmarket.com/company/ppt-reasearch","http://www.pptresearch.com","Jan 2008","$3M"
"GIRAFFIC","Tel-Aviv, Israel","https://www.secondmarket.com/company/giraffic","http://www.giraffic.com","Dec 2008","$1M"
"Worcester Polytechnic Institute","Worcester, MA","https://www.secondmarket.com/company/worcester-polytechnic-institute","http://www.wpi.edu/","Dec 2011","$1.2M"
"McKinnon & Clarke","Dunfermline, Fife, United Kingdom","https://www.secondmarket.com/company/mckinnon--clarke","http://www.mckinnon-clarke.com","Jan 2010","$22M"
"CeQur","Montreux 2, Switzerland","https://www.secondmarket.com/company/cequr","http://www.cequrcorp.com/","Jan 2010","$29M"
"Orecon","Cornwall, United Kingdom","https://www.secondmarket.com/company/orecon","http://www.orecon.com","Mar 2008","$24M"
"Kerecis","","https://www.secondmarket.com/company/kerecis","http://www.kerecis.com/","May 2011","$1M"
"Aryan Coal Benefications","Gurgaon, India","https://www.secondmarket.com/company/aryan-coal-benefications","http://www.aryancoal.com","Mar 2008","$25M"
"Lazy Angel","Colorado Springs, CO","https://www.secondmarket.com/company/lazy-angel","http://lazyangel.org/","Jan 2010","$54K"
"ClearPath Immigration","Bethesda, MD","https://www.secondmarket.com/company/clearpath-immigration","http://www.clearpathimmigration.com/","Jan 2010","$1.28M"
"Alphion","Princeton Junction, NJ","https://www.secondmarket.com/company/alphion","http://www.alphion.com/","Jan 2010","$10M"
"Worksoft","Addison, TX","https://www.secondmarket.com/company/worksoft","http://www.worksoft.com/","Jan 2010","$3M"
"VarVee","Denver, CO","https://www.secondmarket.com/company/varvee","http://www.varvee.com/","Dec 2009","$500K"
"Adenios","Ithaca, NY","https://www.secondmarket.com/company/adenios","http://www.adenios.com/","Jan 2010","$460K"
"Compliance11","Chicago, IL","https://www.secondmarket.com/company/compliance11","http://www.compliance11.com/","Jan 2010","$6.18M"
"C3 Jian","Inglewood, CA","https://www.secondmarket.com/company/c3-jian","http://www.c3-jian.com/","Jan 2010","$15M"
"LanXpert","San Francisco, CA","https://www.secondmarket.com/company/lanxpert","http://lanxpert.com/","Jan 2010","$200K"
"PeriGen","Princeton, NJ","https://www.secondmarket.com/company/perigen","http://www.ecmed.com/","Jan 2010","$5M"
"Sky-trax","New Castle, DE","https://www.secondmarket.com/company/sky-trax","http://www.sky-trax.com/","Jan 2010","$3M"
"Azaleos","Seattle, WA","https://www.secondmarket.com/company/azaleos","http://www.azaleos.com","Nov 2007","$10M"
"EnergyClimate Solutions","Waltham, MA","https://www.secondmarket.com/company/energyclimate-solutions","http://www.energyclimatesolutions.com/","Jan 2010","$2M"
"iKoa","Menlo Park, CA","https://www.secondmarket.com/company/ikoa","http://www.ikoa.com/","Jul 2010","$7.8M"
"Lecere","Portland, OR","https://www.secondmarket.com/company/lecere","http://www.lecere.com/","Apr 2010","$95K"
"1DayLater","United Kingdom","https://www.secondmarket.com/company/1daylater","http://1daylater.com","Oct 2009","$20K"
"Dry Lube","Edinburgh, United Kingdom","https://www.secondmarket.com/company/dry-lube","http://www.drylube.co.uk/","2006","Unknown"
"Energy Recovery","San Leandro, CA","https://www.secondmarket.com/company/energy-recovery","http://www.energyrecovery.com/","Jan 2010","$7.1M"
"Step Labs","San Jose, CA","https://www.secondmarket.com/company/step-labs","http://www.step-labs.com","Jan 2008","$6.5M"
"Metaboli","Paris, France","https://www.secondmarket.com/company/metaboli","http://www.metaboli.com","Mar 2008","$7.91M"
"Digital Lumens","Boston, MA","https://www.secondmarket.com/company/digital-lumens","http://www.digitallumens.com/","Apr 2011","$10M"
"VoIPshield Systems","Ottawa, Canada","https://www.secondmarket.com/company/voipshield-systems","http://www.voipshield.com/","Feb 2008","$5.97M"
"I2IC Corporation","Fremont, CA","https://www.secondmarket.com/company/i2ic-corporation","","Jan 2010","$620K"
"Hard Candy Cases","Danville, CA","https://www.secondmarket.com/company/hard-candy-cases","http://www.HardCandyCases.com","Jan 2010","Unknown"
"shopandsave.com","","https://www.secondmarket.com/company/shopandsavecom","http://www.shopandsave.com","Jan 2010","Unknown"
"iTracs","Oak Brook, IL","https://www.secondmarket.com/company/itracs","http://www.itracs.com/","Apr 2010","$520K"
"Advanced Field Solutions","Leopardstown, Ireland","https://www.secondmarket.com/company/advanced-field-solutions","http://www.afsgo.com","Jan 2005","EUR 750K"
"Invoy Technologies","Chandler, AZ","https://www.secondmarket.com/company/invoy-technologies","http://www.invoytech.com/","Dec 2009","$898K"
"Manifact","VÃ¤stra FrÃ¶lunda, Sweden","https://www.secondmarket.com/company/manifact","http://www.manifact.com/","Feb 2008","$47K"
"Radio Waves","North Billerica, MA","https://www.secondmarket.com/company/radio-waves","http://www.radiowavesinc.com/","Feb 2008","$99K"
"OptiSynx","","https://www.secondmarket.com/company/optisynx","http://www.optisynx.com/","Jan 2008","$196K"
"CDSM Interactive Solutions","Swansea, United Kingdom","https://www.secondmarket.com/company/cdsm-interactive-solutions","http://www.cdsm.co.uk/","Mar 2008","$199K"
"Kaos Solutions","Sheffield, United Kingdom","https://www.secondmarket.com/company/kaos-solutions","http://www.kaos-solutions.co.uk/","Jan 2008","$199K"
"Digital Orchid","San Diego, CA","https://www.secondmarket.com/company/digital-orchid","http://www.digitalorchid.com/","Feb 2008","$245K"
"AnSyn","Linkoping, Sweden","https://www.secondmarket.com/company/ansyn","http://www.ansyn.com/","Feb 2008","$307K"
"Hyper Urban Level User Sweden","Stockholm, Sweden","https://www.secondmarket.com/company/hyper-urban-level-user-sweden","http://www.hulu.com/","Mar 2008","$336K"
"Inspiron Logistics Corporation","Cuyahoga Falls, OH","https://www.secondmarket.com/company/inspiron-logistics-corporation","http://www.inspironlogistics.com/","Jan 2008","$400K"
"Jaree","ZÃ¼rich, Switzerland","https://www.secondmarket.com/company/jaree","http://www.jaree.com","Mar 2008","$463K"
"O-Web Technologies","Cleveland, OH","https://www.secondmarket.com/company/o-web-technologies","http://www.owebtech.com/","Jan 2008","$500K"
"Chapman Instruments","Rochester, NY","https://www.secondmarket.com/company/chapman-instruments","http://www.chapinst.com/","Mar 2008","$600K"
"Sanako","Turku, Finland","https://www.secondmarket.com/company/sanako","http://www.sanako.com/Home.iw3","Jan 2008","$7.8M"
"EZ-Apps","Santa Barbara, CA","https://www.secondmarket.com/company/ez-apps","http://www.ez-apps.com/","Jan 2008","$650K"
"INSIDE Contactless","Aix en Provence, France","https://www.secondmarket.com/company/inside-contactless","http://www.insidecontactless.com/","May 2010","EUR 11M"
"TWINLINX","Aix-en-Provence, France","https://www.secondmarket.com/company/twinlinx","http://www.twinlinx.com/","Feb 2008","$741K"
"Innovationszentrum fÃ¼r Telekommunikationstechnik","Erlangen, Germany","https://www.secondmarket.com/company/innovationszentrum-fr-telekommunikationstechnik","http://www.izt-labs.de","Feb 2008","$732K"
"Atieva","Mountain View, CA","https://www.secondmarket.com/company/atieva","","Jan 2011","$24M"
"XDC","LiÃ¨ge, Belgium","https://www.secondmarket.com/company/xdc","http://www.xdcinema.com/","Jan 2010","$21M"
"Photomedex","Montgomeryville, PA","https://www.secondmarket.com/company/photomedex","http://www.procyte.com/","Dec 2009","$2.86M"
"CO2Nexus","Hermosa Beach, CA","https://www.secondmarket.com/company/co2nexus","http://co2nexus.weebly.com/","Dec 2009","$90K"
"Advanced BioEnergy","Minneapolis, MN","https://www.secondmarket.com/company/advanced-bioenergy","http://www.advancedbioenergy.com/","Dec 2009","$7.75M"
"ClearPoint Metrics","Burlington, MA","https://www.secondmarket.com/company/clearpoint-metrics","http://www.clearpointmetrics.com/","Dec 2009","$300K"
"Apixio","Menlo Park, CA","https://www.secondmarket.com/company/apixio","http://www.apixio.com","Jul 2010","$1.5M"
"RewardSnap","Indianapolis, IN","https://www.secondmarket.com/company/rewardsnap","http://rewardsnap.com/","Dec 2009","$2.67K"
"Power Efficiency","Las Vegas, NV","https://www.secondmarket.com/company/power-efficiency","http://www.powerefficiencycorp.com/","Jun 2010","$5.02M"
"Olocity","Golden, CO","https://www.secondmarket.com/company/olocity","http://www.olocity.com/","Dec 2009","$90K"
"Marseille Networks","Santa Clara, CA","https://www.secondmarket.com/company/marseille-networks","http://www.marseilleinc.com/marseille/","Apr 2011","$4.5M"
"EcoFactor","San Carlos, CA","https://www.secondmarket.com/company/ecofactor","http://www.ecofactor.com/","Apr 2010","$3.5M"
"GeneNews","Richmond Hill, Canada","https://www.secondmarket.com/company/genenews","http://www.genenews.com/","Dec 2009","$100K"
"Siteminis","Marietta, GA","https://www.secondmarket.com/company/siteminis","http://www.siteminis.com/home.html","Dec 2009","$125K"
"Venuelabs","Bellevue, WA","https://www.secondmarket.com/company/valuevine","http://www.venuelabs.com/","Nov 2010","$350K"
"Comet Solutions","Albuquerque, NM","https://www.secondmarket.com/company/comet-solutions","http://www.cometsolutions.com/","Jan 2010","Unknown"
"Wantsa","Vancouver, Canada","https://www.secondmarket.com/company/wantsa","http://www.wantsa.com","Dec 2009","$4.5M"
"Intellecap","Palo Alto, CA","https://www.secondmarket.com/company/intellecap","http://intellecap.com/","Dec 2009","$9.97K"
"Hello Chair","San Francisco, CA","https://www.secondmarket.com/company/hello-chair","http://www.hellochair.com","Apr 2010","$875K"
"produkte24.com","Herisau, Switzerland","https://www.secondmarket.com/company/produkte24com","http://www.produkte24.com/","2006","$50K"
"Simbol Mining","","https://www.secondmarket.com/company/simbol-mining","http://www.simbolmining.com/","Dec 2009","$1.38M"
"Trigemina","","https://www.secondmarket.com/company/trigemina","http://www.trigemina.com/","Dec 2009","$305K"
"NeurAxon","Toronto, ON, Canada","https://www.secondmarket.com/company/neuraxon","http://www.nrxn.com/","Sep 2010","$14M"
"UCAN","Woodbridge, CT","https://www.secondmarket.com/company/ucan","http://www.ucanco.com","Dec 2009","$624K"
"Rekoo","Beijing, China","https://www.secondmarket.com/company/rekoo","http://www.rekoo.com/","Dec 2009","$1.5M"
"Image Engine Design","Vancouver, BC, Canada","https://www.secondmarket.com/company/image-engine-design","http://www.image-engine.com/","Dec 2009","$2.2M"
"MedaPhor","Heath Park, Cardiff, United Kingdom","https://www.secondmarket.com/company/medaphor","http://www.medaphor.com/","May 2010","GBP 325K"
"Dresser Mouldings","Bolton, United Kingdom","https://www.secondmarket.com/company/dresser-mouldings","http://www.dresser.uk.com/","Dec 2009","GBP 230K"
"Desktone","Chelmsford, MA","https://www.secondmarket.com/company/desktone","http://www.desktone.com/","Dec 2011","$1.63M"
"Mstir","","https://www.secondmarket.com/company/mstir","http://www.mstir.com","Dec 2009","Unknown"
"ExeCue","Stamford, CT","https://www.secondmarket.com/company/execue","http://www.execue.com","Sep 2008","$2.2M"
"BinOptics","Ithaca, NY","https://www.secondmarket.com/company/binoptics","http://www.binoptics.com/index.html","Dec 2011","$13M"
"playnik","Hamburg, Germany","https://www.secondmarket.com/company/playnik","http://www.playnik.com","Sep 2009","Unknown"
"IPtronics A/S","DK-4000 Rosklide, Denmark","https://www.secondmarket.com/company/iptronics-as","http://www.iptronics.com","Feb 2008","$10M"
"Apogee Informatics","Portland, OR","https://www.secondmarket.com/company/apogee-informatics","http://www.apogeeinformatics.com/","Apr 2010","$200K"
"WealthTouch","Denver, CO","https://www.secondmarket.com/company/wealthtouch","http://www.wealthtouch.com/","Dec 2009","$11M"
"First To File","San Mateo, CA","https://www.secondmarket.com/company/first-to-file","http://www.firsttofile.com/","Dec 2009","$418K"
"K12 Enterprise","Towson, MD","https://www.secondmarket.com/company/k12-enterprise","http://www.k12enterprise.com/","Dec 2009","$3M"
"Agentek","Alpharetta, GA","https://www.secondmarket.com/company/agentek","http://www.agentek.com","Mar 2008","$8M"
"HealthFusion","Solana Beach, CA","https://www.secondmarket.com/company/healthfusion","https://www.healthfusion.com/index.asp","Dec 2009","$2.09M"
"Chilltime","","https://www.secondmarket.com/company/chilltime","http://headquarters.chilltime.com","Nov 2007","$1M"
"Wulffmorgenthaler","","https://www.secondmarket.com/company/wulffmorgenthaler","http://www.wulffmorgenthaler.com","Jan 2007","$300K"
"Make It Work","Santa Barbara, CA","https://www.secondmarket.com/company/make-it-work","http://www.makeitwork.com","Nov 2005","$1M"
"Medic Vision Brain Technologies","Israel","https://www.secondmarket.com/company/medic-vision-brain-technologies","","Jan 2010","$1M"
"Comic Wonder","Milwaukee, WI","https://www.secondmarket.com/company/comic-wonder","http://www.comicwonder.com/","Feb 2008","$750K"
"Wireless Safety","Tofte, Norway","https://www.secondmarket.com/company/wireless-safety","http://www.coastkey.com/","Jan 2008","$754K"
"Mydish","London, United Kingdom","https://www.secondmarket.com/company/mydish","http://www.mydish.co.uk/","Mar 2008","$771K"
"Edserv Softsystems","Chennai, India","https://www.secondmarket.com/company/edserv-softsystems","http://www.edserv.in/","Mar 2008","$964K"
"Powerphotonic","Edinburgh, United Kingdom","https://www.secondmarket.com/company/powerphotonic","http://www.powerphotonic.co.uk/","Jan 2008","$979K"
"Kinkaa Search Tools","Frankfurt, Germany","https://www.secondmarket.com/company/kinkaa-search-tools","http://www.kinkaa.com/","Jan 2008","$881K"
"FDTEK","Sheffield, United Kingdom","https://www.secondmarket.com/company/fdtek","http://www.fdtek.co.uk/","Jan 2008","$989K"
"Ntirety","Dedham, MA","https://www.secondmarket.com/company/ntirety","http://www.ntirety.com/","Mar 2008","$1M"
"Data Essence","Haifa, Israel","https://www.secondmarket.com/company/data-essence","http://www.data-essence.com/","Jan 2008","$1M"
"Meusonic","Malakoff, France","https://www.secondmarket.com/company/meusonic","http://www.meusonic.com","Mar 2008","$1.07M"
"Active DSP","Trondheim, Norway","https://www.secondmarket.com/company/active-dsp","http://www.activedsp.com","Jan 2008","$1.12M"
"OpenSynergy","Berlin, Germany","https://www.secondmarket.com/company/opensynergy","http://www.opensynergy.com/","Mar 2008","$1.15M"
"orderTalk","Irving, TX","https://www.secondmarket.com/company/ordertalk","http://www.ordertalk.com/","Feb 2008","$1.17M"
"OYCO Systems","","https://www.secondmarket.com/company/oyco-systems","http://www.oyco.com","Feb 2008","$1.19M"
"XLerant","Stamford, CT","https://www.secondmarket.com/company/xlerant","http://www.xlerant.com/","Jun 2011","$1.2M"
"iGroup Network","Redwood City, CA","https://www.secondmarket.com/company/igroup-network","http://www.grouply.com/","Jan 2008","$1.3M"
"Mediasurface","Bristol, United Kingdom","https://www.secondmarket.com/company/mediasurface","http://www.mediasurface.com","Feb 2008","$1.46M"
"ProVision Communications","Bristol, United Kingdom","https://www.secondmarket.com/company/provision-communications","http://www.provision-comm.com/","Feb 2010","$1.7M"
"Business Anywhere","Pessac, France","https://www.secondmarket.com/company/business-anywhere","http://www.business-anywhere.net","Feb 2008","$1.47M"
"Kronomav Sistemas","Massanassa, Spain","https://www.secondmarket.com/company/kronomav-sistemas","http://www.kronomav.com","Jan 2008","$1.47M"
